letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA1,2025_05_14_0004,-95.53,-97.97,3.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-85.8,-99.23,3.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-148.22,-151.27,3.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-33.13,-137.5,3.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-64.5,-140.8,3.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-70.08,-146.37,3.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-100.41,-121.16,3.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-89.95,-106.43,3.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-122.91,-60.66,3.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-116.02,-153.25,4,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-84.92,-90.41,4.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-92.22,-55.6,4.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-136.72,-142.82,4.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-130.45,-125.56,4.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-70.86,-104.43,4.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-48.2,-93.98,4.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-61.82,-111.26,4.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-107.41,-151.97,4.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-133.03,-90.92,4.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-34.33,-128.94,4.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,2025_05_14_0004,-76.03,-165.14,4.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-92.83,-64.75,5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-151.77,-102.33,5.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-85.08,-97.29,5.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-137.04,-85.16,5.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-182.41,-54.24,5.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-236.97,-114.29,5.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-166.01,-133.66,5.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-193.95,-117.65,5.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-273.93,-83.5,5.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-231.07,-162.1,5.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-189.41,-174.76,5.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-228.39,-172.24,5.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-286.54,-96.72,6,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-202.59,-126.29,6.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-232.3,-96.19,6.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-214.08,-184.78,6.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-198.72,-163.93,6.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-178.56,-176.12,6.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-244.73,-112.89,6.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-236.46,-130.25,6.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-172.54,-128.59,6.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-230.18,-106.28,6.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-234.73,-116.32,6.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-267.38,-96.48,6.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-276.98,-133.55,7,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-234.85,-98.74,7.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-253.47,-111.87,7.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-299.59,-134.79,7.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-209.49,-150.89,7.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-205.27,-105.17,7.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-199.11,-126.48,7.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-239.39,-135.02,7.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-182.37,-121.34,7.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-211.1,-131.76,7.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-180.78,-148.44,7.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-273.99,-91.5,7.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-218.48,-115.33,8,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-194.49,-178.01,8.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-186.33,-94.16,8.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-218.85,-113.26,8.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-164.32,-100.84,8.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-195.38,-114.82,8.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-237.03,-116.18,8.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-178.6,-82.16,8.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-245.25,-149.42,8.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-209.28,-100.64,8.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-228.53,-110.73,8.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-233.24,-145.96,8.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-154.77,-102.28,9,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-196.85,-164.5,9.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-155.96,-113.24,9.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-200.65,-148.15,9.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-186.48,-156.57,9.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-128.71,-142.14,9.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-139,-123.74,9.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-228.49,-94.82,9.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-200.65,-151.82,9.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-156.39,-146.01,9.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-238.17,-55.67,9.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-248.17,-58.96,9.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-102.25,-218.22,10,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-71.97,-182.44,10.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-140.54,-89.88,10.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-168.36,-140.28,10.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-124.36,-121.31,10.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-110.39,-141.52,10.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-96.8,-131.59,10.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-100.73,-156.88,10.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-101.65,-111.41,10.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-161.96,-74.68,10.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-121.11,-163.23,10.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-158.67,-134.25,10.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-93.84,-85.91,11,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-130.2,-153.39,11.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-151.05,-127.25,11.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-164.8,-125.74,11.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-130.17,-108.8,11.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-150.19,-98.31,11.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-119.49,-93.25,11.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-112.02,-135.21,11.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-119.31,-64.99,11.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-137.66,-118.13,11.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-142.89,-73.31,11.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-154.74,-153.52,11.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-85.7,-68.61,12,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-66.46,-117.12,12.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-121.54,-141.68,12.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-123.04,-102.9,12.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-212.86,-88.96,12.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-77.94,-90.15,12.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-73.56,-131.54,12.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-112.89,-148.29,12.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-160.76,-94.23,12.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-140.72,-107.76,12.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-149.18,-95.47,12.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-143.94,-62.15,12.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-175.92,-125.87,13,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-105.66,-126.42,13.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-141.64,-100.75,13.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-84.98,-143.57,13.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-106.16,-196.49,13.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-66.69,-171.06,13.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-154.35,-131.77,13.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-171.04,-129.54,13.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-182.35,-101.17,13.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-111.33,-183.96,13.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-174.01,-117.24,13.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-147,-105.49,13.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-167.73,-79.84,14,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-141.56,-89.07,14.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-133.02,-71.37,14.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-115.99,-111.72,14.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-156.87,-111.09,14.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-121.79,-118.13,14.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-114.45,-86.98,14.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-78.01,-120.74,14.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-210.41,-95.05,14.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-178.48,-82.04,14.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-154.15,-123.03,14.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-116.28,-126.66,14.92,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-54.75,-90.76,15,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-73.11,-77.99,15.08,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-58.17,-186.34,15.17,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-50.15,-83.1,15.25,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-39.5,-149.37,15.33,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-65.48,-86.23,15.42,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-61.8,-104.52,15.5,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-98.56,-75.36,15.58,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-75.82,-59.34,15.67,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-157.42,-77.47,15.75,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
RMA1,concatenate176,-48.05,-146.32,15.83,1.1.3,Female,NA,NA,30,1,Glutamate,Control,2,"1.3, 1.4, 1.4, 1.4, 1.3, 1.4",,1,NA
